,title,price,rating,review_count,cmt_count,cpu_name,cpu_ncores,cpu_nthreads,cpu_basefreq,cpu_turbofreq,cpu_cache,ram_size,ram_type,ram_clock,ram_upgradable,storage,gpu,battery,displ_size,displ_resolution,displ_rate,displ_tech,displ_touchscreen,sound,ports,sd_card,wless_connect,webcam,special,backlight_key,weight_dims,surface,os,launch
0,Laptop Acer Nitro 5 Gaming AN515 57 727J i7 11800H/8GB/512GB/4GB RTX3050Ti/144Hz/Win10 (NH.QD9SV.005.),29.690.000₫,4.7,8 đánh giá,156 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng|512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Card rời - NVIDIA GeForce RTX3050Ti, 4 GB","4-cell Li-ion, 57 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Acer ComfyView|LED Backlit|Tấm nền IPS,,Acer TrueHarmony|DTS X:Ultra Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 10 Home SL,2021
1,Laptop Apple MacBook Air M1 2020 8GB/256GB/7-core GPU (MGN63SA/A),28.990.000₫,4.5,39 đánh giá,904 bình luận,Apple M1,,,,,,8 GB,,,Không hỗ trợ nâng cấp,256 GB SSD,Card tích hợp - 7 nhân GPU,Khoảng 10 tiếng,13.3 inch,Retina (2560 x 1600),,400 nits|Công nghệ IPS|LED Backlit|True Tone Technology,,3 microphones|Headphones|Loa kép (2 kênh),2 x Thunderbolt 3 (USB-C)|Jack tai nghe 3.5 mm,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),720p FaceTime Camera,Bảo mật vân tay,Có,Dài 304.1 mm - Rộng 212.4 mm - Dày 4.1 mm đến 16.1 mm - Nặng 1.29 kg,Vỏ kim loại nguyên khối,Mac OS,2020
2,Laptop MSI Gaming GF65 Thin 10UE i5 10500H/16GB/512GB/6GB RTX3060 Max-Q/144Hz/Balo/Win10 (286VN),29.490.000₫,5,2 đánh giá,32 bình luận,Intel Core i5 Comet Lake - 10500H,6,12,2.50 GHz,Turbo Boost 4.5 GHz,12 MB,,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 2TB),"Card rời - NVIDIA GeForce RTX 3060 Max-Q, 6 GB","3-cell Li-ion, 51 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Chống chói Anti Glare|Tấm nền IPS,,Nahimic Audio|Realtek High Definition Audio,2 x USB 3.2|2 x USB Type-C|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45),,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - Nặng 1.86 kg,Vỏ nhựa,Windows 10 Home SL,2021
3,Laptop Asus ROG Zephyrus G14 Alan Walker GA401QEC R9 5900HS/16GB 1TB/4GB RTX3050Ti/120Hz/Túi/Win10 (K2064T),44.990.000₫,,,24 bình luận,AMD Ryzen 9 - 5900HS,8,16,3.00 GHz,Turbo Boost 4.6 GHz,16 MB,16 GB,DDR4 2 khe (8GB onboard+ 1 khe 8GB),3200 MHz,24 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe 3.0 mở rộng (nâng cấp dung lượng không giới hạn),"Card rời - NVIDIA GeForce RTX3050Ti, 4 GB","4-cell Li-ion, 76 Wh",14 inch,QHD (2560 x 1440),120 Hz,100% DCI-P3|Chống chói Anti Glare|Công nghệ IPS|Độ sáng 300 nits,,Công nghệ Smart AMP|Dolby Atmos,1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC|2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|USB Type-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),Không tích hợp,Bảo mật vân tay,Có,Dài 324 mm - Rộng 220 mm - Dày 19.9 mm - Nặng 1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
4,Laptop Apple MacBook Pro M1 2020 16GB/512GB (Z11C),44.990.000₫,4.7,17 đánh giá,216 bình luận,Apple M1,,,,,,16 GB,,,Không hỗ trợ nâng cấp,512 GB SSD,Card tích hợp - 8 nhân GPU,Khoảng 10 tiếng,13.3 inch,Retina (2560 x 1600),,500 nits brightness|LED Backlit|Retina|True Tone Technology|Tấm nền IPS,,3 microphones|Dolby Atmos|Loa kép (2 kênh),2 x Thunderbolt 3 (USB-C)|Jack tai nghe 3.5 mm,,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Có,Dài 304.1 mm - Rộng 212.4 mm - Dày 15.6 mm - Nặng 1.4 kg,Vỏ kim loại nguyên khối,Mac OS,2020
5,Laptop Acer Nitro 5 Gaming AN515 57 5831 i5 11400H/8GB/512GB/6GB RTX3060/144Hz/Win10 (NH.QDGSV.003),32.790.000₫,,,97 bình luận,Intel Core i5 Tiger Lake - 11400H,6,12,2.70 GHz,Turbo Boost 4.5 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)|Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)","Card rời - NVIDIA GeForce RTX 3060, 6 GB","4-cell Li-ion, 57 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Tấm nền IPS|LED Backlit|Acer ComfyView,,Acer TrueHarmony|DTS X:Ultra Audio,Jack tai nghe 3.5 mm|3 x USB 3.2|HDMI|LAN (RJ45)|USB Type-C,,Wi-Fi 6 (802.11ax)|Bluetooth 5.1,HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 10 Home SL,2021
6,Laptop Acer Nitro 5 Gaming AN515 57 54AF i5 11400H/16GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QENSV.004),28.790.000₫,5,1 đánh giá,51 bình luận,Intel Core i5 Tiger Lake - 11400H,6,12,2.70 GHz,Turbo Boost 4.5 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)|Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)","Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 57 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Acer ComfyView|LED Backlit|Tấm nền IPS,,Acer TrueHarmony|DTS X:Ultra Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 11 Home SL,2021
7,Laptop Dell Vostro 3400 i5 1135G7/8GB/256GB//OfficeH&S 2019/Win10 (70253900),18.890.000₫,5,6 đánh giá,359 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2666 MHz,16 GB,Hỗ trợ khe cắm HDD SATA,Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",14 inch,Full HD (1920 x 1080),60 Hz,Chống chói Anti Glare|WVA,,Realtek High Definition Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0,SD,Bluetooth|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 328.7 mm - Rộng 239.5 mm - Dày 19.9 mm - Nặng 1.64 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
8,Laptop MSI Modern 15 A11MU i5 1155G7/8GB/512GB/Túi/Chuột/Win10 (680VN),18.990.000₫,4.3,55 đánh giá,871 bình luận,Intel Core i5 Tiger Lake - 1155G7,4,8,2.50 GHz,Turbo Boost 4.5 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,64 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell, 52 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,Công nghệ IPS|LED,,Nahimic Audio,2 x USB 3.2|HDMI|USB 2.0|USB Type-C,Micro SD,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Bản lề mở 180 độ,Có,Dài 356.8 mm - Rộng 233.75 mm - Dày 16.9 mm - Nặng 1.6 kg,Vỏ kim loại,Windows 10 Home SL,2021
9,Laptop HP Envy 13 ba1030TU i7 1165G7/8GB/512GB/Office H&S2019/Win10 (2K0B6PA),30.390.000₫ *,,,181 bình luận,Intel Core i7 Tiger Lake - 1165G7,4,8,2.80 GHz,Turbo Boost 4.7 GHz,12 MB,8 GB,DDR4 (On board),2933 MHz,Không hỗ trợ nâng cấp,SSD 512 GB NVMe PCIe,Card tích hợp - Intel Iris Xe Graphics,3-cell Li-ion,13.3 inch,Full HD (1920 x 1080),60 Hz,400 nits|Tấm nền IPS|Wled-backlit,,Bang & Olufsen audio,2 x USB 3.1|Jack tai nghe 3.5 mm|Thunderbolt 4 USB-C,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay|Công tắc khóa camera|Tiêu chuẩn Nền Intel Evo,Có,Dài 306.5 mm - Rộng 194.6 mm - Dày 16.9 mm - Nặng 1.236 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2020
10,Laptop GIGABYTE Gaming G5 i5 11400H/16GB/512GB/4GB RTX3050Ti/144Hz/Win10 (51S1123SH),29.990.000₫,,,10 bình luận,Intel Core i5 Tiger Lake - 11400H,6,12,2.70 GHz,Turbo Boost 4.5 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,"Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)|512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Card rời - NVIDIA GeForce RTX3050Ti, 4 GB","4-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Chống chói Anti Glare|Công nghệ IPS,,DTS X:Ultra Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Mini DisplayPort|USB 2.0|USB Type-C,SD,Bluetooth 5.2|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 10 Home SL,2021
11,Laptop Acer Nitro 5 Gaming AN515 57 54MV i5 11400H/8GB/512GB/4GB RTX3050/144Hz/Win11 (NH.QENSV.003),26.290.000₫,,,209 bình luận,Intel Core i5 Tiger Lake - 11400H,6,12,2.70 GHz,Turbo Boost 4.5 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)|Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)","Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 57 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Acer ComfyView|LED Backlit|Tấm nền IPS,,Acer TrueHarmony|DTS X:Ultra Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 363.4 mm - Rộng 255 mm - Dày 23.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 11 Home SL,2021
12,Laptop Asus ZenBook UX325EA i5 1135G7/8GB/512GB/OLED/Cáp/Túi/Win10 (KG363T),23.790.000₫ *,4,14 đánh giá,433 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,LPDDR4X (On board),4267 MHz,Không hỗ trợ nâng cấp,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)",Card tích hợp - Intel Iris Xe Graphics,"4-cell Li-ion, 67 Wh",13.3 inch,Full HD (1920 x 1080) OLED,60 Hz,100% DCI-P3|400 nits|OLED,,Audio by Harman/Kardon,1 x USB 3.2|2 x Thunderbolt 4 USB-C|HDMI,Micro SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),Camera IR|HD webcam,Mở khóa khuôn mặt|Độ bền chuẩn quân đội MLT STD 810G,Có,Dài 304.2 mm - Rộng 203 mm - Dày 13.9 mm - Nặng 1.14 kg,Vỏ kim loại nguyên khối,Windows 10 Home SL,2021
13,Laptop Dell Vostro 3500 i5 1135G7/8GB/512GB/Office H&S2019/Win10 (7G3983),20.990.000₫,3.7,30 đánh giá,161 bình luận,Intel Core i5 Tiger Lake - 1135G7,4,8,2.40 GHz,Turbo Boost 4.2 GHz,8 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),2666 MHz,32 GB,Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB),Card tích hợp - Intel Iris Xe Graphics,"3-cell Li-ion, 42 Wh",15.6 inch,Full HD (1920 x 1080),60 Hz,60Hz|Chống chói Anti Glare|LED Backlit|WVA,,Realtek High Definition Audio,2 x USB 3.1|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB 2.0,SD,Bluetooth 5.0|Wi-Fi 802.11 a/b/g/n/ac,HD webcam,,Không có đèn,Dài 364 mm - Rộng 249 mm - Dày 19.9 mm - Nặng 1.98 kg,Vỏ nhựa,Windows 10 Home SL + Office Home & Student 2019 vĩnh viễn,2021
14,Laptop Asus TUF Gaming FX516PC i7 11370H/8GB/512GB/4GB RTX3050/144Hz/Win10 (HN001T),28.490.000₫,,,20 bình luận,Intel Core i7 Tiger Lake - 11370H,4,8,3.30 GHz,Turbo Boost 4.8 GHz,12 MB,8 GB,DDR4 2 khe (1 khe 8GB onboard + 1 khe trống),3200 MHz,32 GB,Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB),"Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 76 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,250 nits|Adaptive-Sync|Chống chói Anti Glare|Tấm nền IPS,,DTS Audio,3 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Thunderbolt 4 USB-C,,Bluetooth 5.1|Wi-Fi 6 (802.11ax),Không tích hợp,,Có,Dài 360 mm - Rộng 252 mm - Dày 19.9 mm - Nặng 2 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
15,Laptop GIGABYTE Gaming G5 i5 10500H/16GB/512GB/6GB RTX3060/144Hz/Win10 (5S11130SH),29.490.000₫,,,16 bình luận,Intel Core i5 Comet Lake - 10500H,6,12,2.50 GHz,Turbo Boost 4.5 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),3200 MHz,64 GB,"Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)|512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)","Card rời - NVIDIA GeForce RTX 3060, 6 GB","4-cell Li-ion, 41 Wh",15.6 inch,Full HD (1920 x 1080),144 Hz,Chống chói Anti Glare|Công nghệ IPS,,DTS X:Ultra Audio,2 x USB 3.2|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|Mini DisplayPort|USB 2.0|USB Type-C,SD,Bluetooth 5.2|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 361 mm - Rộng 258 mm - Dày 24.9 mm - Nặng 2.2 kg,Vỏ nhựa,Windows 10 Home SL,2021
16,Laptop Asus TUF Gaming FX706HE i7 11800H/8GB/512GB/4GB RTX3050Ti/144Hz/Win10 (HX011T),31.490.000₫,,,54 bình luận,Intel Core i7 Tiger Lake - 11800H,8,16,2.30 GHz,Turbo Boost 4.6 GHz,24 MB,8 GB,DDR4 2 khe (1 khe 8GB + 1 khe rời),3200 MHz,32 GB,SSD 512 GB NVMe PCIe|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng,"Card rời - NVIDIA GeForce RTX3050Ti, 4 GB","3-cell Li-ion, 48 Wh",17.3 inch,Full HD (1920 x 1080),144 Hz,Tấm nền IPS|Chống chói Anti Glare|250 nits,,DTS Audio,Jack tai nghe 3.5 mm|Thunderbolt 4 USB-C|3 x USB 3.2|HDMI|LAN (RJ45),,Bluetooth 5.2|Wi-Fi 6 (802.11ax),HD webcam,Đèn bàn phím chuyển màu RGB,Có,Dài 399 mm - Rộng 269 mm - Dày 23.9 mm - Nặng 2.6 kg,Vỏ nhựa - nắp lưng bằng kim loại,Windows 10 Home SL,2021
17,Laptop Dell Gaming G3 15 i7 10750H/16GB/512GB/6GB GTX1660Ti/120Hz/Win10 (P89F002BWH),31.990.000₫,1,6 đánh giá,121 bình luận,Intel Core i7 Comet Lake - 10750H,6,12,2.60 GHz,Turbo Boost 5.0 GHz,12 MB,16 GB,DDR4 2 khe (1 khe 8GB + 1 khe 8GB),2933 MHz,16 GB,SSD 512 GB NVMe PCIe|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng,"Card rời - NVIDIA GeForce GTX 1660Ti, 6 GB","4-cell Li-ion, 68 Wh",15.6 inch,Full HD (1920 x 1080),120 Hz,LED|WVA,,Nahimic 3,Jack tai nghe 3.5 mm|1 x USB 3.2|HDMI|LAN (RJ45)|Thunderbolt 3|2 x USB 2.0|Mini DisplayPort,SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),HD webcam,Bảo mật vân tay,Có,Dài 364.46 mm - Rộng 254 mm - Dày 30.96 mm - Nặng 2.58 kg,Vỏ nhựa,Windows 10 Home SL,2020
18,Laptop HP Gaming VICTUS 16 e0175AX R5 5600H/8GB/512GB/4GB RTX3050/144Hz/Win10 (4R0U8PA),23.990.000₫ *,4,20 đánh giá,349 bình luận,AMD Ryzen 5 - 5600H,6,12,3.30 GHz,Turbo Boost 4.2 GHz,16 MB,8 GB,DDR4 2 khe (1 khe 4GB + 1 khe 4GB),3200 MHz,32 GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1TB)|Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 1TB)|Không hỗ trợ khe cắm HDD","Card rời - NVIDIA GeForce RTX3050, 4 GB","4-cell Li-ion, 70 Wh",16.1 inch,Full HD (1920 x 1080),144 Hz,250 nits|Chống chói Anti Glare|Công nghệ IPS,,Bang & Olufsen audio|HP Audio Boost,3x SuperSpeed USB A|HDMI|Jack tai nghe 3.5 mm|LAN (RJ45)|USB Type-C,SD,Bluetooth 5.2|Wi-Fi 6 (802.11ax),HD webcam,,Có,Dài 370 mm - Rộng 260 mm - Dày 23.5 mm - Nặng 2.46 kg,Vỏ nhựa,Windows 10 Home SL,09/2021
19,Laptop Apple MacBook Pro 16 M1 Max 2021 10 core-CPU/32GB/1TB SSD/32 core-GPU (MK1A3SA/A),Giá dự kiến: 90.990.000₫,,,12 bình luận,Apple M1 Max,10,,400GB/s memory bandwidth,,,32 GB,,,Không hỗ trợ nâng cấp,1 TB SSD,Card tích hợp - 32 core-GPU,Khoảng 10 tiếng,16.2 inch,Liquid Retina XDR display (3456 x 2234),up to 120Hz,1 billion colors|True Tone Technology|Wide color (P3),,3 microphones|Dolby Atmos|Hệ thống âm thanh 6 loa|Wide stereo sound,3 x Thunderbolt 4 USB-C|HDMI|Jack tai nghe 3.5 mm,SD,Bluetooth 5.0|Wi-Fi 6 (802.11ax),1080p FaceTime HD camera,Sạc MagSafe,Có,Dài 355.7 mm - Rộng 248.1 mm - Dày 16.8 mm - Nặng 2.2 kg,Vỏ kim loại nguyên khối,Mac OS,10/2021
